StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Unnamed: 12
5415.0,7.4,1.0,,1.0,,4.3,yes,Yes,55.0,73.0,,
4907.0,7.8,Two,,,-1,4.8,T,,71.0,,,
7467.0,8.4,1.0,2.0,2.0,,,Yes,Yes,80.0,82.0, NotPlaced ,
5210.0,8.6,1.0,3.0,2.0,86.0,4.7,Yes,,81.0,82.0, Yes ,
8115.0,6.5,0.0,1.0,0.0,73.0,3.7,True,No,,, NotPlaced ,
8161.0,,,3.0,2.0,90.0,4.8,Yes,Yes,79.0,87.0, placed ,
9976.0,7.9,2.0,3.0,2.0,90.0,4.6,1,Yes,83.0,, Unemployed ,
,9.1,Two,1.0,3.0,-1,4.8,no,Yes,,85.0,,
1099.0,7.4,One,,0.0,-1,3.8,F,Yes,55.0,70.0, Yes ,
2658.0,,1.0,3.0,2.0,-1,,F,Yes,68.0,88.0, Not Placed ,
4623.0,,,3.0,3.0,90.0,4.2,No,Yes,,, NP ,
8529.0,6.5/10,1.0,1.0,0.0,82.0,4.6,Yes,Yes,67.0,,,
,,1.0,1.0,0.0,72.0,3.8,,No,55.0,68.0, Employed ,
3876.0,8.4,,2.0,2.0,84.0,4.8,,Yes,87.0,, Placed ,
,,1.0,1.0,,71.0,4.0,,Yes,69.0,88.0,,
3712.0,7.5,1.0,2.0,1.0,73.0,4.8,,No,60.0,77.0, Placed ,
8803.0,6.8,Zero,1.0,0.0,63.0,3.6,True,No,DATA_SHIFT_ERROR,55.0, NotPlaced ,
8339.0,7.9,2.0,3.0,2.0,Score: 90.0,4.6,Yes,,65.0,84.0,,
5699.0,7.4/10,1.0,2.0,2.0,,4.4,,,61.0,85.0, Yes ,
3000.0,,0.0,3.0,0.0,90.0,4.7,No,Yes,73.0,77.0, Not Placed ,
3267.0,7.4/10,One,,1.0,,3.6,1,Yes,68.0,, NotPlaced ,
1022.0,7.5,1.0,2.0,1.0,79.0,4.6,No,,,71.0, Placed ,
4180.0,6.5,2.0,2.0,2.0,Score: 87.0,,False,Yes,70.0,82.0, Yes ,
4256.0,75.0,1.0,2.0,0.0,76.0,3.8,,Yes,55.0,, NotPlaced ,
2198.0,7.6,Zero,,2.0,78.0,,Yes,,80.0,71.0, Unemployed ,
8295.0,7.6,1.0,1.0,1.0,Score: 80.0,,,Yes,61.0,58.0, No ,
,7.1,1.0,,0.0,-1,4.1,No,Yes,74.0,, Unplaced ,
685.0,,1.0,2.0,0.0,67.0,,,,69.0,69.0,,
3891.0,approx 7.7,1.0,1.0,1.0,80.0,3.9,1,No,,67.0, Employed ,
7898.0,7.1,1.0,1.0,1.0,64.0,4.5,Yes,No,66.0,64.0, NotPlaced ,
,,One,2.0,1.0,68.0,,0,No,64.0,68.0, Placed ,
3315.0,8.9,1.0,3.0,0.0,84.0%,4.5,Yes,Yes,72.0,84.0,,
6059.0,7.9,,2.0,1.0,61.0,4.2,,,80.0,71.0,,
8281.0,8.7,Two,3.0,,90.0,4.6,F,Yes,,82.0, Not Placed ,
,approx 8.7,1.0,1.0,0.0,75.0,4.4,Yes,No,71.0,57.0,,
9193.0,7.8,2.0,,2.0,,4.5,,No,84.0,81.0, Unemployed ,
5123.0,missing,Zero,2.0,,79.0,,,No,80.0,81.0, placed ,
2492.0,8.6,1.0,2.0,2.0,90.0,4.6,1,,,, Unplaced ,
8042.0,8.4,0.0,1.0,2.0,89.0,,Yes,Yes,62.0,,,
9100.0,6.5,1.0,1.0,1.0,76.0,4.3,no,No,60.0,63.0, NotPlaced ,
,8.8,,,2.0,90.0,4.8,Yes,Yes,81.0,84.0, PLACED ,
4720.0,6.8,One,,0.0,74.0%,4.2,,Yes,,73.0, placed ,
6898.0,8.0,0.0,3.0,2.0,Score: 80.0,4.1,Yes,Yes,70.0,, PLACED ,
3525.0,approx 8.2,1.0,2.0,2.0,77.0,,Y,Yes,75.0,, Placed ,
8562.0,7.6,1.0,2.0,,-1,4.3,no,Yes,70.0,80.0, NotPlaced ,
3875.0,-7.4,1.0,1.0,,78.0,4.4,No,No,69.0,62.0,,
5053.0,8.5,2.0,,,88.0,4.8,F,Yes,76.0,86.0, Job ,
,,1.0,2.0,0.0,75.0%,4.3,False,Yes,55.0,67.0, NotPlaced ,
6323.0,7.7,2.0,1.0,0.0,74.0,3.6,Yes,Yes,69.0,70.0, Idle ,
3531.0,8.4,Zero,3.0,,84.0,,Yes,,75.0,82.0, NotPlaced ,
,7.2/10,,1.0,0.0,73.0,3.8,No,No,,65.0, NotPlaced ,
,8.6,2.0,,,,4.6,Yes,Yes,76.0,85.0, Placed ,
9283.0,8.8,0.0,,0.0,88.0,4.6,F,Yes,65.0,84.0, Job ,
4050.0,-8.2,2.0,3.0,,,,Yes,Yes,84.0,87.0, Unplaced ,
1959.0,,1.0,1.0,0.0,78.0,3.3,no,,64.0,61.0,,
9655.0,7.7,Two,2.0,2.0,80.0%,,No,,71.0,73.0, NP ,
4198.0,6.7,Zero,1.0,1.0,72.0,4.5,Yes,Yes,,72.0, PLACED ,
9158.0,66.0,0.0,2.0,0.0,,,0,Yes,72.0,65.0, Unplaced ,
155.0,7.2,1.0,3.0,1.0,75.0,4.2,,Yes,64.0,84.0, NotPlaced ,
9243.0,7.5,1.0,2.0,0.0,73.0,3.5,N,Yes,84.0,66.0, NotPlaced ,
,6.5,1.0,2.0,1.0,70.0,3.9,Yes,No,56.0,68.0, NotPlaced ,
1903.0,,0.0,1.0,,78.0,4.1,Y,No,58.0,75.0, Unemployed ,
4680.0,8.4,0.0,,2.0,,4.6,Yes,Yes,66.0,84.0, NotPlaced ,
5881.0,6.5,,,2.0,80.0,4.3,No,Yes,,77.0, NotPlaced ,
3198.0,,Zero,1.0,,76.0,3.4,no,Yes,77.0,, PLACED ,
7897.0,,1.0,2.0,0.0,87.0,4.0,Yes,Yes,73.0,84.0, Unemployed ,
9617.0,missing,1.0,2.0,1.0,83.0,4.1,Y,Yes,,88.0, Yes ,
917.0,6.5,1.0,1.0,1.0,,4.0,No,Yes,55.0,66.0, Unplaced ,
6060.0,8.9,One,3.0,1.0,84.0,4.8,T,Yes,,, PLACED ,
2819.0,7.5,,1.0,1.0,79.0,,0,Yes,61.0,65.0,,
3522.0,7.8,,,,65.0,4.1,N,,55.0,66.0,,
4014.0,7.6,One,2.0,0.0,,,No,Yes,57.0,57.0,,
9081.0,6.9,One,1.0,,78.0,3.9,,Yes,73.0,, Employed ,
560.0,,2.0,2.0,0.0,72.0,4.3,No,,77.0,67.0,,
5896.0,approx 7.6,1.0,1.0,,,4.3,Y,No,59.0,63.0, NotPlaced ,
9478.0,7.3,1.0,1.0,1.0,62.0,,no,Yes,,65.0, Job ,
,7.4,One,1.0,0.0,74.0,4.1,F,Yes,,,,
,7.4,1.0,,1.0,70.0,,N,Yes,58.0,,,
841.0,7.7,0.0,1.0,1.0,65.0,4.0,N,No,57.0,, NP ,
4427.0,,1.0,,0.0,84.0,4.5,0,Yes,63.0,81.0,,
,,Two,3.0,2.0,84.0,4.7,False,Yes,87.0,80.0, Yes ,
,8.5,,,3.0,90.0,4.8,1,Yes,,72.0, Not Placed ,
,,1.0,2.0,1.0,79.0,3.9,,Yes,57.0,71.0, NotPlaced ,
3655.0,,Two,,,83.0,,F,,81.0,66.0, Yes ,
8296.0,6.7,,2.0,1.0,-1,3.9,Yes,Yes,,, PLACED ,
5110.0,7.8,1.0,2.0,,80.0,4.7,Yes,Yes,55.0,,,
5682.0,,One,3.0,0.0,,4.8,0,Yes,82.0,65.0, NotPlaced ,
282.0,,,2.0,1.0,,3.8,0,,55.0,70.0, NotPlaced ,
9932.0,7.9,1.0,2.0,0.0,83.0,4.5,,,78.0,75.0, Not Placed ,
4733.0,7.4,0.0,,,Score: 64.0,4.7,no,Yes,,71.0,,
,8.0,2.0,3.0,2.0,90.0%,,T,,,87.0, Placed ,
,7.8,One,3.0,1.0,75.0,4.6,F,Yes,83.0,80.0, Yes ,
,8.5,2.0,3.0,2.0,,4.8,0,Yes,75.0,,,
8891.0,-7.5,,2.0,2.0,-1,3.9,Yes,,,70.0, Not Placed ,
8054.0,,1.0,1.0,0.0,84.0,4.1,1,Yes,72.0,72.0, Job ,
,7.3,One,2.0,0.0,80.0,3.7,0,Yes,55.0,69.0, Employed ,
,6.5,2.0,3.0,2.0,80.0,4.1,yes,Yes,76.0,86.0, Placed ,
8683.0,8.6,One,2.0,0.0,68.0,,1,Yes,72.0,, Job ,
2186.0,6.9,1.0,1.0,,,4.3,False,Yes,60.0,64.0, Idle ,
5693.0,8.7,Two,3.0,2.0,,4.7,Yes,Yes,77.0,88.0, Unplaced ,
6182.0,,0.0,2.0,2.0,66.0,4.0,Y,,61.0,, NotPlaced ,
,74.0,0.0,1.0,0.0,60.0,,yes,No,55.0,, placed ,
2813.0,,One,2.0,2.0,90.0,4.2,False,Yes,81.0,86.0, Yes ,
,,2.0,3.0,,82.0%,4.5,N,Yes,79.0,87.0, Placed ,
,,1.0,3.0,,90.0,4.4,Yes,Yes,71.0,81.0, Placed ,
3200.0,8.3,1.0,3.0,3.0,,4.8,T,Yes,,85.0, Unplaced ,
9270.0,6.6,0.0,1.0,0.0,-1,4.6,,No,63.0,70.0, NotPlaced ,
9133.0,8.2,1.0,3.0,2.0,81.0,4.5,F,No,70.0,83.0, Employed ,
2795.0,65.0,One,1.0,1.0,-1,4.4,Yes,Yes,,, Idle ,
7047.0,6.5,1.0,,,61.0,4.2,No,Yes,64.0,69.0,,
362.0,missing,1.0,1.0,,,4.4,F,,55.0,60.0, NP ,
6110.0,8.0,One,3.0,2.0,,4.8,Y,Yes,70.0,, PLACED ,
5056.0,76.0,2.0,3.0,2.0,90.0,4.5,no,Yes,75.0,83.0, Yes ,
,8.9,0.0,3.0,2.0,,,,Yes,77.0,72.0, PLACED ,
,approx 7.4,1.0,,1.0,75.0,3.7,True,,61.0,, Unemployed ,
3599.0,6.9,,,0.0,85.0,4.8,,,58.0,58.0, P ,
5552.0,8.0,Two,2.0,2.0,89.0,4.2,1,,82.0,84.0, NP ,
7989.0,8.7,Two,2.0,2.0,-1,4.8,Yes,,74.0,84.0, No ,
,approx 7.6,One,1.0,1.0,72.0,4.6,no,Yes,56.0,66.0,,
,missing,,3.0,1.0,79.0,4.0,T,Yes,,83.0,,
9745.0,8.9,Two,3.0,,-1,,False,Yes,,83.0, Unplaced ,
5669.0,8.3/10,1.0,2.0,0.0,82.0,4.5,False,,71.0,67.0, P ,
3846.0,7.4,,1.0,,67.0%,3.9,Yes,Yes,59.0,69.0,,
5507.0,8.2,1.0,2.0,,71.0%,3.7,F,,,72.0, Job ,
4668.0,,,3.0,2.0,90.0,,N,Yes,71.0,73.0, Job ,
3656.0,7.4,,1.0,,Score: 70.0,3.8,,No,56.0,71.0, NotPlaced ,
6920.0,7.3,Zero,1.0,1.0,-1,3.7,N,,,59.0, NotPlaced ,
7798.0,7.5/10,1.0,1.0,0.0,,,,No,55.0,64.0,,
5861.0,,0.0,1.0,2.0,,,No,No,,62.0, Placed ,
2216.0,7.7,2.0,,2.0,-1,,Yes,Yes,86.0,79.0, Employed ,
6990.0,8.0,2.0,3.0,,87.0,4.3,No,No,70.0,84.0, P ,
9335.0,8.5,Two,3.0,0.0,79.0%,,no,Yes,89.0,85.0, Idle ,
5850.0,8.4,1.0,,3.0,,4.6,Yes,No,74.0,62.0, P ,
7730.0,83.0,2.0,3.0,0.0,,4.8,T,Yes,,86.0, Not Placed ,
1372.0,8.1,0.0,3.0,0.0,,4.7,F,No,83.0,84.0, PLACED ,
,7.6,1.0,,0.0,78.0,3.8,,No,71.0,64.0, P ,
8060.0,6.5,0.0,2.0,,80.0,4.2,Y,No,57.0,71.0, NotPlaced ,
7128.0,7.4,0.0,1.0,1.0,65.0,,No,Yes,58.0,69.0,,
4454.0,7.4,1.0,,,,3.9,no,Yes,,59.0, NotPlaced ,
8280.0,7.5,One,3.0,0.0,,4.8,Yes,Yes,75.0,84.0, Employed ,
1182.0,6.5,,1.0,0.0,-1,,,Yes,55.0,63.0, Unplaced ,
4018.0,7.8,1.0,2.0,0.0,78.0,4.0,F,Yes,67.0,72.0, Unemployed ,
6550.0,,Zero,1.0,0.0,Score: 72.0,4.6,,Yes,55.0,67.0, NotPlaced ,
305.0,8.2,0.0,3.0,2.0,,,Yes,Yes,79.0,80.0,,
164.0,,0.0,1.0,0.0,73.0,4.1,,Yes,55.0,69.0,,
1957.0,,One,1.0,0.0,79.0%,4.3,No,,,85.0,,
,8.2,1.0,1.0,1.0,90.0,4.8,yes,Yes,76.0,, NP ,
1395.0,6.7,1.0,,0.0,73.0%,3.8,No,,55.0,64.0, Placed ,
2493.0,,0.0,1.0,,70.0,3.6,,No,,63.0, NotPlaced ,
1744.0,7.7,One,3.0,0.0,78.0,4.7,Yes,Yes,88.0,79.0, Placed ,
4942.0,-8.3,0.0,3.0,2.0,,4.8,Yes,,90.0,84.0, placed ,
,6.5,0.0,3.0,0.0,72.0,,Y,Yes,70.0,64.0, Yes ,
5524.0,,2.0,1.0,0.0,81.0,3.7,False,Yes,,66.0, Employed ,
8899.0,-8.6,1.0,2.0,2.0,64.0,4.0,,No,59.0,70.0, NotPlaced ,
5387.0,8.2,1.0,3.0,2.0,90.0%,4.7,0,Yes,76.0,86.0, NotPlaced ,
4513.0,6.9,1.0,3.0,0.0,-1,4.8,1,Yes,80.0,80.0, P ,
3188.0,approx 8.2,,,,Score: 68.0,3.7,Yes,No,68.0,62.0, NotPlaced ,
9397.0,missing,Zero,2.0,0.0,76.0,4.1,N,Yes,70.0,71.0, Employed ,
8416.0,7.7,2.0,3.0,,,4.8,yes,,78.0,81.0, NotPlaced ,
2249.0,6.6,0.0,2.0,0.0,,4.2,1,No,55.0,85.0, Idle ,
6910.0,,2.0,3.0,2.0,Score: 90.0,4.8,,,,82.0, Not Placed ,
4837.0,,,2.0,0.0,75.0%,,,No,80.0,62.0, Unemployed ,
7378.0,7.7,Two,2.0,0.0,71.0,4.0,F,Yes,55.0,72.0, PLACED ,
6155.0,6.5,,1.0,1.0,80.0,3.4,Yes,Yes,60.0,66.0,,
7479.0,7.7,Zero,2.0,0.0,,4.5,Y,Yes,63.0,87.0, No ,
,7.3,1.0,2.0,3.0,85.0,4.3,F,,81.0,, Idle ,
,6.9,2.0,1.0,,78.0%,4.8,No,Yes,71.0,83.0, Job ,
7913.0,7.8,,2.0,,81.0,,1,Yes,85.0,57.0, Yes ,
4323.0,,1.0,3.0,,71.0,,,Yes,57.0,68.0, Job ,
3551.0,7.8,1.0,1.0,0.0,-1,,,No,,, No ,
4591.0,8.5,2.0,3.0,2.0,,,1,Yes,80.0,82.0,,
9055.0,6.8,One,2.0,0.0,68.0,,Yes,Yes,58.0,71.0, PLACED ,
6004.0,missing,One,,1.0,,4.2,no,Yes,,80.0, PLACED ,
49.0,8.1,One,,2.0,-1,4.6,,Yes,77.0,87.0,,
166.0,missing,0.0,1.0,,79.0,3.9,No,,,66.0, No ,
2012.0,,1.0,,2.0,90.0,,Yes,Yes,,88.0, Placed ,
9923.0,7.9,1.0,1.0,,79.0,4.0,No,Yes,,64.0, Employed ,
4361.0,-7.5,1.0,,,,4.6,yes,Yes,57.0,69.0,,
,7.2,1.0,2.0,0.0,79.0,4.1,Yes,Yes,55.0,64.0, Job ,
6481.0,8.2,1.0,3.0,2.0,Score: 81.0,4.3,0,,82.0,84.0, Unemployed ,
4282.0,,1.0,1.0,0.0,,4.2,F,,55.0,61.0, PLACED ,
7753.0,-7.5,One,2.0,,79.0,4.4,N,No,62.0,,,
2707.0,-8.8,1.0,3.0,3.0,90.0%,4.8,0,,,84.0, Not Placed ,
2483.0,7.6,1.0,2.0,2.0,76.0,,Yes,,,, NotPlaced ,
8629.0,missing,1.0,1.0,2.0,87.0,4.1,0,,74.0,68.0,,
1982.0,7.3,1.0,3.0,,89.0,3.8,,No,79.0,71.0, NotPlaced ,
7348.0,,2.0,3.0,2.0,90.0,,True,Yes,75.0,84.0, Placed ,
8793.0,,2.0,,3.0,Score: 87.0,,Yes,Yes,81.0,84.0, Unemployed ,
9841.0,approx 6.5,1.0,1.0,2.0,85.0%,4.6,T,,55.0,65.0, Job ,
6589.0,7.5,1.0,,1.0,71.0,4.0,Y,No,59.0,69.0, NP ,
4039.0,8.0,2.0,2.0,0.0,87.0,4.2,,Yes,65.0,83.0, Idle ,
9176.0,approx 7.8,,3.0,2.0,Score: 83.0,,Yes,Yes,68.0,86.0,,
5255.0,approx 7.4,,1.0,0.0,,3.7,Y,,57.0,63.0, No ,
5016.0,6.5,1.0,1.0,1.0,,3.7,F,Yes,67.0,64.0, placed ,
2889.0,,1.0,1.0,1.0,,4.2,True,No,85.0,71.0, Unplaced ,
7438.0,8.9,2.0,3.0,,90.0,4.8,no,Yes,72.0,,,
4694.0,8.2,2.0,3.0,2.0,86.0%,4.5,Yes,,87.0,63.0, Placed ,
9961.0,8.3,,1.0,0.0,70.0,4.1,T,Yes,69.0,76.0, NotPlaced ,
7896.0,,2.0,2.0,1.0,90.0%,4.8,yes,Yes,82.0,87.0, Placed ,
1057.0,,1.0,1.0,1.0,72.0,4.3,No,Yes,62.0,70.0,,
9700.0,8.2,One,3.0,,,4.4,0,Yes,81.0,, NP ,
1927.0,-7.7,,2.0,2.0,,,,Yes,86.0,87.0, Placed ,
726.0,6.8,One,,0.0,67.0,,Y,No,55.0,73.0, NotPlaced ,
6744.0,6.7,1.0,1.0,,,3.5,no,Yes,,69.0, Idle ,
4058.0,8.1,One,3.0,2.0,82.0,4.7,Yes,Yes,78.0,66.0,,
779.0,missing,2.0,2.0,,79.0,,1,,82.0,82.0, No ,
,7.9,,2.0,0.0,89.0,,Yes,Yes,,66.0, Employed ,
,missing,1.0,,1.0,Score: 69.0,4.1,Yes,No,55.0,68.0, Yes ,
3410.0,8.0,Two,1.0,0.0,,4.6,no,Yes,DATA_SHIFT_ERROR,61.0, Employed ,
5901.0,-6.8,,1.0,,85.0,4.3,no,Yes,86.0,83.0, Placed ,
,6.5,,2.0,0.0,85.0,4.8,False,Yes,55.0,, No ,
3360.0,8.5,1.0,,,-1,4.7,F,Yes,76.0,88.0,,
2888.0,6.5,1.0,2.0,0.0,68.0%,4.4,No,Yes,72.0,70.0, Placed ,
2179.0,8.4,2.0,3.0,2.0,,,T,,88.0,80.0, Yes ,
1333.0,8.8,2.0,3.0,,90.0,4.8,No,Yes,,85.0, P ,
6747.0,7.6,1.0,1.0,1.0,79.0,4.2,no,No,55.0,87.0, placed ,
4894.0,7.4,One,2.0,0.0,89.0,3.6,No,No,62.0,72.0, NotPlaced ,
,7.6,1.0,2.0,1.0,,4.2,,Yes,75.0,, Unplaced ,
7366.0,68.0,,1.0,0.0,68.0,4.2,F,Yes,55.0,63.0, NotPlaced ,
4415.0,,2.0,,0.0,72.0,4.3,N,Yes,64.0,66.0, Job ,
3609.0,7.9,One,,,78.0,3.9,Yes,Yes,82.0,62.0, NotPlaced ,
8463.0,-8.2,One,,,-1,4.2,,Yes,66.0,88.0,,
9565.0,,,3.0,2.0,,,Yes,,72.0,83.0, Unemployed ,
5273.0,8.4,One,3.0,0.0,78.0%,,F,Yes,73.0,85.0, NP ,
,7.4,1.0,,,73.0,,1,Yes,86.0,78.0,,
784.0,8.4,2.0,3.0,1.0,89.0%,4.6,True,Yes,74.0,70.0, NotPlaced ,
4878.0,7.7,1.0,1.0,0.0,86.0,4.1,,Yes,55.0,70.0,,
3783.0,8.2,,,0.0,,3.9,,,,66.0, Job ,
3341.0,8.4,0.0,2.0,1.0,87.0,4.4,1,Yes,,, Employed ,
8465.0,7.1,,,0.0,,4.1,no,Yes,,64.0, Idle ,
4362.0,,One,,1.0,76.0%,4.8,F,Yes,,65.0, Job ,
7826.0,-7.8,One,1.0,1.0,67.0,3.5,No,No,,70.0, Yes ,
,,2.0,3.0,,90.0,,,,85.0,, Placed ,
5052.0,8.1/10,,3.0,2.0,90.0,4.7,Yes,Yes,86.0,, Yes ,
2412.0,8.7,1.0,2.0,2.0,74.0,,Yes,Yes,75.0,87.0, Placed ,
7200.0,76.0,,3.0,2.0,Score: 77.0,4.8,T,Yes,79.0,77.0, P ,
6025.0,,Two,2.0,1.0,72.0%,3.9,False,No,79.0,80.0, Job ,
2026.0,7.7,2.0,3.0,,Score: 88.0,4.3,Yes,,56.0,83.0, NotPlaced ,
8594.0,7.4,1.0,,0.0,,3.6,,No,57.0,72.0, NotPlaced ,
544.0,8.3,,3.0,1.0,84.0,4.6,0,Yes,,82.0, NotPlaced ,
6928.0,8.2,One,3.0,0.0,Score: 90.0,4.7,,Yes,68.0,60.0, Not Placed ,
,,1.0,3.0,1.0,90.0,4.8,,Yes,74.0,85.0, Placed ,
8387.0,approx 7.7,1.0,1.0,,72.0%,,,Yes,72.0,, Idle ,
4726.0,8.3,One,2.0,,,,F,Yes,74.0,,,
,approx 7.6,,,0.0,83.0,3.7,T,Yes,69.0,82.0, NotPlaced ,
5926.0,-7.7,,,,,4.3,Y,No,55.0,72.0, NotPlaced ,
,approx 7.6,Zero,1.0,0.0,86.0,4.0,Y,No,,66.0, Placed ,
4054.0,85.0,,,2.0,90.0,,True,No,,84.0, Yes ,
4383.0,8.5,1.0,3.0,3.0,70.0,3.8,,,72.0,85.0, Unplaced ,
6122.0,8.1,2.0,1.0,0.0,76.0,4.3,T,No,,71.0, NP ,
6551.0,6.7,,1.0,1.0,,4.5,1,No,62.0,59.0, Placed ,
221.0,66.0,1.0,2.0,1.0,76.0,4.1,,Yes,82.0,, Idle ,
1404.0,74.0,1.0,2.0,,74.0,3.7,No,Yes,55.0,, NotPlaced ,
5518.0,7.4,1.0,,0.0,69.0%,3.6,,No,69.0,68.0,,
7149.0,8.3,0.0,3.0,,90.0,,1,Yes,,85.0, Placed ,
,approx 6.6,1.0,,0.0,81.0,,0,Yes,62.0,64.0,,
7144.0,8.2,2.0,,,-1,4.8,,No,,86.0, Placed ,
9814.0,8.9,Two,3.0,2.0,85.0,4.6,Yes,Yes,75.0,84.0,,
2260.0,82.0,,3.0,2.0,-1,4.8,False,Yes,80.0,86.0, P ,
1100.0,8.1,,3.0,2.0,90.0,4.7,Y,Yes,82.0,86.0, Employed ,
6708.0,,1.0,3.0,2.0,90.0,4.3,Yes,,,87.0, Placed ,
5160.0,7.4,,1.0,,72.0,3.6,No,Yes,63.0,72.0, Not Placed ,
1732.0,6.6,One,1.0,1.0,Score: 60.0,4.0,Y,No,55.0,,,
4553.0,,2.0,3.0,0.0,85.0,4.7,yes,,72.0,, No ,
3549.0,8.2,0.0,3.0,2.0,Score: 81.0,,No,No,88.0,84.0,,
2910.0,6.6,1.0,2.0,1.0,68.0,,No,No,56.0,66.0, placed ,
207.0,,1.0,2.0,,,,No,Yes,55.0,72.0, NotPlaced ,
835.0,7.1,0.0,,1.0,71.0%,,,Yes,,64.0,,
9357.0,7.5,Zero,2.0,1.0,64.0%,,No,No,55.0,63.0, NotPlaced ,
1258.0,7.5/10,,2.0,,70.0,4.2,yes,,71.0,67.0, Placed ,
,6.5,0.0,1.0,1.0,,4.6,No,,62.0,, Unemployed ,
2139.0,8.4,,,,,4.8,no,,77.0,85.0, Placed ,
2034.0,,1.0,1.0,1.0,67.0,4.5,No,Yes,,71.0,,
2490.0,,One,1.0,,72.0,4.4,Y,No,83.0,68.0, NotPlaced ,
,,1.0,1.0,1.0,,4.5,No,No,55.0,65.0, Job ,
8859.0,,1.0,1.0,0.0,66.0,4.4,T,No,55.0,65.0,,
,8.4,One,,2.0,85.0,4.8,F,,76.0,82.0, Placed ,
5248.0,,0.0,1.0,0.0,68.0,3.6,,No,59.0,63.0, Unplaced ,
,,0.0,,0.0,88.0,4.7,Yes,No,88.0,, Yes ,
4232.0,,1.0,3.0,2.0,-1,,,Yes,74.0,84.0, No ,
118.0,6.5,One,,0.0,65.0,,,Yes,,, Employed ,
67.0,7.8,2.0,3.0,2.0,87.0,,Yes,,90.0,, Idle ,
3980.0,,2.0,,2.0,-1,4.8,Y,Yes,79.0,85.0, NP ,
5564.0,6.5,Zero,2.0,0.0,77.0,,,Yes,68.0,, Employed ,
3537.0,8.2,1.0,3.0,0.0,-1,4.7,T,Yes,75.0,82.0,,
7844.0,8.0,Two,3.0,2.0,,,,Yes,85.0,85.0, Idle ,
9979.0,7.2/10,One,2.0,2.0,84.0,4.8,Yes,Yes,,79.0, Idle ,
7676.0,7.3,0.0,,1.0,,3.8,T,No,84.0,62.0, Yes ,
649.0,7.6,One,2.0,,,,,Yes,,69.0, Not Placed ,
9992.0,8.4,2.0,3.0,1.0,,,F,Yes,84.0,87.0,,
7094.0,7.5,,,0.0,87.0,4.6,True,No,58.0,65.0,,
4419.0,7.8,1.0,1.0,0.0,68.0,4.3,Yes,Yes,56.0,72.0, Not Placed ,
8096.0,7.5,One,1.0,,76.0%,3.6,No,No,58.0,70.0,,
9519.0,approx 7.1,2.0,2.0,2.0,83.0,4.8,False,Yes,62.0,86.0, Idle ,
4243.0,7.8,,3.0,0.0,83.0,4.4,Yes,Yes,77.0,83.0, Idle ,
8796.0,8.2,,,,,,No,,72.0,, Idle ,
2424.0,-8.0,1.0,,,87.0,4.8,False,Yes,90.0,,,
,8.4,2.0,3.0,1.0,,,1,Yes,75.0,86.0, NotPlaced ,
4320.0,,2.0,3.0,2.0,90.0%,4.8,Y,Yes,79.0,86.0, Placed ,
8468.0,8.5,One,3.0,2.0,85.0,4.6,,Yes,71.0,84.0, Employed ,
,,0.0,,,,,Yes,Yes,69.0,88.0, P ,
,7.7,One,0.0,0.0,,3.9,T,No,55.0,71.0,,
7402.0,6.7,One,1.0,0.0,,3.5,Yes,Yes,55.0,63.0, No ,
,7.4,One,1.0,,69.0,4.0,,,64.0,74.0, No ,
8324.0,-7.0,1.0,1.0,1.0,Score: 86.0,,T,No,DATA_SHIFT_ERROR,, Unplaced ,
6872.0,7.6,0.0,2.0,0.0,60.0,3.8,F,No,55.0,57.0, Unemployed ,
1483.0,,0.0,,1.0,,4.5,No,,58.0,65.0, Unemployed ,
3574.0,8.5,Two,3.0,,,4.7,Yes,Yes,85.0,82.0, Placed ,
8100.0,7.4,1.0,1.0,0.0,74.0,4.0,No,,55.0,61.0,,
94.0,missing,1.0,3.0,,83.0%,4.2,,Yes,65.0,, NotPlaced ,
,7.5,Zero,,,-1,4.3,1,Yes,55.0,64.0, Employed ,
805.0,8.2,,3.0,2.0,-1,4.8,Y,Yes,73.0,70.0, PLACED ,
4970.0,7.9,One,,2.0,89.0,4.8,Yes,Yes,78.0,84.0, Not Placed ,
4983.0,7.6,Zero,1.0,0.0,82.0,,No,Yes,71.0,72.0, NotPlaced ,
8259.0,8.1,Zero,,,76.0,3.9,no,Yes,,83.0, NotPlaced ,
,approx 8.3,Two,,,89.0,4.5,True,Yes,77.0,88.0, Unemployed ,
2727.0,,1.0,3.0,2.0,,4.2,True,Yes,75.0,, Idle ,
,6.6,Zero,1.0,2.0,,4.2,,Yes,86.0,88.0,,
6023.0,7.6,One,1.0,0.0,-1,4.2,No,,,69.0, Unplaced ,
,8.2,,2.0,0.0,Score: 83.0,4.6,Yes,Yes,66.0,86.0, NotPlaced ,
,,,,1.0,85.0,4.5,No,No,66.0,,,
9865.0,8.5,0.0,,2.0,90.0,4.8,yes,Yes,74.0,86.0, Unplaced ,
,,,3.0,0.0,84.0,4.5,F,Yes,70.0,, Placed ,
,7.4,,3.0,1.0,89.0,4.6,yes,Yes,59.0,64.0, No ,
9891.0,,,2.0,1.0,75.0,4.0,No,Yes,56.0,68.0, NP ,
4052.0,approx 7.8,2.0,3.0,,88.0%,4.5,1,Yes,71.0,85.0, Placed ,
